id,Product,PMM,Doc_DRI,Doc_type,Content_Title,Description,Update_frequency,Content_status,Last_updated_on,Link,Generated_Keywords
505,ADSelfService Plus,Radhakrishnan,growth-marketing@zohocorp.com,Case study,Health Water Bottling Co.,Discusses how ADSSP's self-service password reset and account unlock features helped the organization.,,Up-to-date,2025,https://www.manageengine.com/active-directory-360/manage-and-protect-identities/case-studies/health-water-bottling-company-adselfservice-plus.html,"adselfservice plus, bottling, adssp, health, water"
506,ADSelfService Plus,Radhakrishnan,growth-marketing@zohocorp.com,Case study,Dansko,Discusses how ADSSP's self-service password reset and account unlock features helped the organization.,,Up-to-date,2025,https://www.manageengine.com/active-directory-360/manage-and-protect-identities/case-studies/dansko-and-adselfservice-plus.html,"self, adselfservice plus, adssp, discusses, dansko"
507,ADSelfService Plus,Radhakrishnan,growth-marketing@zohocorp.com,Case study,42 North Dental,Discusses how ADSSP's self-service password reset and account unlock features helped the organization.,,Up-to-date,2024,https://www.manageengine.com/active-directory-360/manage-and-protect-identities/case-studies/42-north-dental-and-adselfservice-plus.html,"adselfservice plus, dental, adssp, north, discusses"
508,ADSelfService Plus,Radhakrishnan,growth-marketing@zohocorp.com,Case study,CGI,Discusses how ADSSP's self-service password reset and account unlock features helped the organization.,,Up-to-date,2024,https://www.manageengine.com/active-directory-360/manage-and-protect-identities/case-studies/cgi-adselfservice-plus-case-study.html,"self, adselfservice plus, cgi, adssp, discusses"
509,ADSelfService Plus,Radhakrishnan,growth-marketing@zohocorp.com,Case study,Tripspark,Discusses how ADSSP's self-service password reset and account unlock features helped the organization.,,Up-to-date,2024,https://www.manageengine.com/active-directory-360/manage-and-protect-identities/case-studies/tripspark-and-adselfservice-plus.html,"self, adselfservice plus, tripspark, adssp, discusses"
510,ADSelfService Plus,Radhakrishnan,growth-marketing@zohocorp.com,Case study,George Clinical,Discusses how ADSSP's self-service password reset and account unlock features helped the organization.,,Up-to-date,2024,https://www.manageengine.com/active-directory-360/manage-and-protect-identities/case-studies/george-clinical-adselfservice-plus.html,"adselfservice plus, george, adssp, discusses, clinical"
511,ADSelfService Plus,Radhakrishnan,growth-marketing@zohocorp.com,Case study,Edmonton John Howard Society,Discusses how ADSSP's self-service password reset and account unlock features helped the organization.,,Up-to-date,2024,https://www.manageengine.com/active-directory-360/manage-and-protect-identities/case-studies/edmonton-john-howard-society-adselfservice-plus.html,"adselfservice plus, john, edmonton, adssp, howard"
512,ADSelfService Plus,Radhakrishnan,growth-marketing@zohocorp.com,Case study,Ruidoso Municipal School District,Discusses how ADSSP's self-service password reset and account unlock features helped the organization.,,Up-to-date,2024,https://www.manageengine.com/active-directory-360/manage-and-protect-identities/case-studies/ruidose-municipal-school-district.html,"adselfservice plus, school, ruidoso, adssp, municipal"
513,ADSelfService Plus,Radhakrishnan,growth-marketing@zohocorp.com,Case study,Penske Corporation,Discusses how ADSSP's self-service password reset and account unlock features helped the organization.,,Up-to-date,2024,https://www.manageengine.com/active-directory-360/manage-and-protect-identities/case-studies/penske-corporation-and-adselfservice-plus.html,"adselfservice plus, corporation, penske, adssp, discusses"
514,ADSelfService Plus,Radhakrishnan,growth-marketing@zohocorp.com,Case study,PA State System of Higher Education,Discusses how ADSSP's self-service password reset and account unlock features helped the organization.,,Up-to-date,2024,https://www.manageengine.com/active-directory-360/manage-and-protect-identities/case-studies/pennsylvania-state-system-of-higher-education.html,"adselfservice plus, state, higher, adssp, system"
515,ADSelfService Plus,Radhakrishnan,growth-marketing@zohocorp.com,Case study,Morgan County Schools,Discusses how ADSSP's self-service password reset and account unlock features helped the organization.,,Up-to-date,2024,https://www.manageengine.com/active-directory-360/manage-and-protect-identities/case-studies/morgan-county-schools-and-adselfservice-plus.html,"adselfservice plus, county, morgan, adssp, schools"
516,ADSelfService Plus,Radhakrishnan,growth-marketing@zohocorp.com,Case study,Keim Company,Discusses how ADSSP's self-service password reset and account unlock features helped the organization.,,Up-to-date,2024,https://www.manageengine.com/active-directory-360/manage-and-protect-identities/case-studies/keim-company-and-adselfservice-plus.html,"adselfservice plus, keim, company, adssp, discusses"
517,ADSelfService Plus,Radhakrishnan,growth-marketing@zohocorp.com,Case study,Onset Computers,Discusses how ADSSP's self-service password reset and account unlock features helped the organization.,,Up-to-date,2024,https://manageengine.com/active-directory-360/manage-and-protect-identities/case-studies/onset-computer-corp-and-adselfservice-plus.html,"adselfservice plus, onset, adssp, discusses, computers"
518,ADSelfService Plus,Radhakrishnan,growth-marketing@zohocorp.com,Case study,Davis Express,Discusses how ADSSP's self-service password reset and account unlock features helped the organization.,,Up-to-date,2024,https://manageengine.com/active-directory-360/manage-and-protect-identities/case-studies/davis-express-and-adselfservice-plus.html,"adselfservice plus, davis, express, adssp, discusses"
519,ADSelfService Plus,Radhakrishnan,growth-marketing@zohocorp.com,Case study,Adani Group,Discusses how ADSSP's self-service password reset and account unlock features helped the organization.,,Up-to-date,2024,https://manageengine.com/active-directory-360/manage-and-protect-identities/case-studies/adani-group-and-adselfservice-plus.html,"adselfservice plus, discusses, group, adssp, adani"
520,Recovery Manager Plus,Dhilip R,rmp-marketing@zohocorp.com,Brochure or flyer,Brochure,Brochure,,Up-to-date,Feb 2025,https://download.manageengine.com/ad-recovery-manager/unified-enterprise-backup-and-restoration-tool.pdf,"rmp, recovery manager plus, brochure"
521,Recovery Manager Plus,Dhilip R,rmp-marketing@zohocorp.com,Datasheet,Datasheet,"A PDF with 2-3 pages that gives an overview of the product, its features, and technical details such as system requirements.",,Up-to-date,Feb 2025,https://download.manageengine.com/ad-recovery-manager/recovery-manager-plus-datasheet.pdf,"pages, datasheet, rmp, recovery manager plus, pdf"
522,Recovery Manager Plus,Dhilip R,rmp-marketing@zohocorp.com,Presentation,Slide deck,"PPT with 20-30 slides giving an overview of the product, its features, benefits, etc.",,Up-to-date,Feb 2024,https://workdrive.zoho.com/file/ekh8h37ad1854d9f9488181287a3912c7127d,"slide, rmp, recovery manager plus, ppt, deck"
523,Recovery Manager Plus,Dhilip R,rmp-marketing@zohocorp.com,Other,Battlecard,"A PDF that shows where the product stands in the current market and how to pitch the product to a lead.
Note: For internal and reseller consumption only.",,Under update,2021,https://workdrive.zoho.com/file/5m24kef15f2cc5df046baa77f3fefcc603c14,"battlecard, rmp, recovery manager plus, shows, pdf"
524,Recovery Manager Plus,Dhilip R,rmp-marketing@zohocorp.com,E-book or guide,Use cases document,A PDF that lists the important use cases the product addresses.,,Up-to-date,Feb 2025,https://workdrive.zoho.com/file/5m24k29b3dec8348b453f883bf0af75f8c541,"cases, rmp, recovery manager plus, pdf, use"
525,Recovery Manager Plus,Dhilip R,rmp-marketing@zohocorp.com,Other,Sales cheat sheet,"A PDF that shows where the product stands in the current market, list the customer pain points, business benefits, use cases, and how to pitch the product to a lead. Note : For internal and reseller consumption only.",,Under update,Feb 2024,https://workdrive.zoho.com/file/2si3r0b8e1d3ab9db4cdbaa16c8c80dbcff8d,"cheat, sales, rmp, recovery manager plus, sheet"
526,Recovery Manager Plus,Dhilip R,rmp-marketing@zohocorp.com,Datasheet,RecoveryManager Plus datasheet,A PDF that gives an overview of the backup and recovery features provided by the product .,,Up-to-date,Feb 2025,https://download.manageengine.com/ad-recovery-manager/recovery-manager-plus-datasheet.pdf,"datasheet, rmp, recovery manager plus, pdf, recoverymanager"
527,Recovery Manager Plus,Dhilip R,rmp-marketing@zohocorp.com,Datasheet,Active Directory datasheet,A PDF with 2-3 pages that gives an overview of the backup and recovery features provided by the product for Active Directory.,,Up-to-date,Feb 2025,https://download.manageengine.com/ad-recovery-manager/ad-recovery-manager-plus-brochure.pdf,"active, directory, datasheet, rmp, recovery manager plus"
528,Recovery Manager Plus,Dhilip R,rmp-marketing@zohocorp.com,Datasheet,Microsoft Entra ID datasheet,A PDF with 2-3 pages that gives an overview of the backup and recovery features provided by the product for Microsoft Entra ID.,,Up-to-date,Feb 2025,https://download.manageengine.com/ad-recovery-manager/azure-ad-backup-and-restore.pdf,"datasheet, entra, microsoft, rmp, recovery manager plus"
529,Recovery Manager Plus,Dhilip R,rmp-marketing@zohocorp.com,Datasheet,Microsoft 365 datasheet,A PDF with 2-3 pages that gives an overview of the backup and recovery features provided by the product for Microsoft 365.,,Up-to-date,Feb 2025,https://download.manageengine.com/ad-recovery-manager/office-365-backup-and-restore.pdf,"datasheet, microsoft, rmp, recovery manager plus, 365"
530,Recovery Manager Plus,Dhilip R,rmp-marketing@zohocorp.com,Datasheet,Exchange datasheet,A PDF with 2-3 pages that gives an overview of the backup and recovery features provided by the product for Exchange.,,Up-to-date,Feb 2025,https://download.manageengine.com/ad-recovery-manager/exchange-online-backup-restore-datasheet.pdf,"exchange, datasheet, rmp, recovery manager plus, pdf"
531,Recovery Manager Plus,Dhilip R,rmp-marketing@zohocorp.com,Datasheet,Google Workspace datasheet,A PDF with 2-3 pages that gives an overview of the backup and recovery features provided by the product for Google Workspace,,Up-to-date,Feb 2025,https://download.manageengine.com/ad-recovery-manager/google-workspace-backup-and-restore.pdf,"workspace, datasheet, rmp, recovery manager plus, google"
532,Recovery Manager Plus,Dhilip R,rmp-marketing@zohocorp.com,Datasheet,Zoho WorkDrive datasheet,A PDF with 2-3 pages that gives an overview of the backup and recovery features provided by the product for Zoho WorkDrive.,,Up-to-date,Feb 2025,https://download.manageengine.com/ad-recovery-manager/zoho-workdrive-backups.pdf,"datasheet, workdrive, rmp, recovery manager plus, zoho"
533,Recovery Manager Plus,Dhilip R,rmp-marketing@zohocorp.com,Help doc,Admin guide,"Provides you the details of system requirements, product installation and start up. Guides you in configuring RecoveryManager Plus and provides the steps to use all the features.",,Up-to-date,January 2025,https://www.manageengine.com/ad-recovery-manager/help/guide.html,"admin, details, provides, rmp, recovery manager plus"
534,Recovery Manager Plus,Dhilip R,rmp-marketing@zohocorp.com,E-book or guide,Architecture guide,Provides information how  each module of RecoveryManager  Plus  works with AD.,,Up-to-date,February 2025,https://download.manageengine.com/ad-recovery-manager/recoverymanager-plus-architecture.pdf,"information, architecture, provides, rmp, recovery manager plus"
